MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
-0.6,3.0345342852399133,0.6224545620327032,0.0,-1.0,-0.3958333333333333,-1.0789473684210527,0.5421686746987951,0.8869625520110958,0.0,0.0017014036580178648,1.0084451068057625,0.0,0.0,0.04951644100580271,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-0.6580035302861409,0.0,0.0,-0.36486486486486486,0.0,162.0,0.0,0.0,0.0,-1.3333333333333333,0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,1.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.03453428523991345,-0.06005713938362409,-1.0,0.0,-0.041666666666666664,-0.631578947368421,0.0,-0.5332871012482663,0.0,0.6533390046788601,-0.26527570789865873,0.0,0.0,-0.9423597678916827,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,-1.0,-0.17082404310665367,-1.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,7.0,0.0
0.8,-0.3338867673916655,-0.6278037809251718,-0.5,0.0,0.14583333333333334,-0.39473684210526316,1.6566265060240963,0.9729542302357836,0.0,-0.816673755848575,0.17585692995529062,0.0,0.0,-0.38529980657640234,2.0,0.0,-2.0,2.0,-1.0,1.0,0.0,1.0,0.008663136380525826,0.0,0.7142857142857143,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,1.0,3.0,0.0,0.0,4.0,0.0,20.0,1.0,2.0,2.0,6.0,1.0,1.0,9.0,10.0,3.0,4.0,1.0,2.0,3.0,0.0,2.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,5.0,2.0,4.0,4.0,2.0,8.0,2.0
-0.6,0.0,0.8957510181751869,-0.5,0.0,-0.375,-1.0526315789473684,0.0,0.9424410540915396,0.0,-0.2739259889408762,0.7660208643815202,0.0,0.0,-0.13926499032882012,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6323625046451152,-1.0,3.0416666666666665,1.2027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,4.0,2.0,0.0,2.0,1.0,1.0,13.0,10.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,-0.5444130831811392,-0.7294389398820741,-0.5,4.0,0.20833333333333334,0.3684210526315789,0.0,0.35575589459084606,0.0,-0.5189281156954487,-0.36065573770491804,0.0,0.0,-1.0166344294003868,0.0,1.0,-1.0,0.0,0.0,0.0,-0.5,0.0,0.08558621330360275,-1.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
0.8,0.4029553378714924,-0.6175916357668226,0.5,0.0,0.5208333333333334,0.10526315789473684,1.2048192771084338,1.282246879334258,0.0,-0.7571246278179498,0.6885245901639344,0.0,0.0,-0.19961315280464217,2.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.47020159791898736,2.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,2.0,6.0,1.0,1.0,12.0,13.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,2.0
2.2,-1.912834135812718,-1.457905294510972,0.5,0.0,0.7291666666666666,0.34210526315789475,0.0,-0.5332871012482663,0.0,0.35559336452573376,-0.6130153999006458,0.9464285714285714,0.0,-0.1253384912959381,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,-1.0,0.7266118543292438,0.0,0.0,1.0135135135135136,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,4.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,0.0
-0.6,0.5082184957662292,-0.17214758981216946,-0.5,0.0,-0.25,-0.8947368421052632,0.39759036144578314,-0.5332871012482663,0.0,0.9953211399404509,0.13412816691505217,0.0,0.0,-0.6313346228239846,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-0.11954199182460237,0.0,0.44047619047619047,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,3.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,0.0,4.0
0.0,-0.9128341358127181,-1.0304540757400766,-0.5,1.0,-1.2916666666666667,0.23684210526315788,0.0,-0.5332871012482663,0.0,0.3079540621012335,-0.6686537506209638,0.8090659340659341,0.0,-0.3450676982591876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16250929022667968,0.0,1.4404761904761905,-0.36486486486486486,81.0,0.0,0.0,0.0,0.0,1.6666666666666667,-0.5,3.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,13.0,15.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
2.8,-1.9654657147600865,-1.250744635584463,-1.0,0.0,-1.0833333333333333,0.3684210526315789,0.0,-0.5332871012482663,0.0,0.4355593364525734,-0.5196224540486836,0.9835164835164835,0.0,-0.03249516441005803,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,-1.0,0.0,-2.0,0.0,-0.36486486486486486,102.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,5.0,1.0,1.0,8.0,8.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,0.0,6.0,5.0
0.0,-0.5444130831811392,0.0,0.0,0.0,-1.0,-1.1578947368421053,0.0,-0.5332871012482663,0.0,0.15652913653764355,-0.8455042225534029,0.7197802197802198,0.0,-0.5833655705996131,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,-1.0,0.0,-2.0,0.0,-0.25675675675675674,128.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,5.0,3.0,1.0,0.0,1.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,4.0
-0.6,1.2976921799767556,0.4957753328065163,0.5,0.0,0.7291666666666666,0.3684210526315789,0.6251321983285983,-0.5332871012482663,0.0,1.6129306678009359,0.8554396423248882,0.0,0.0,-0.06963249516441006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.7266118543292438,0.0,0.0,1.2567567567567568,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,0.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,6.0,5.0
0.2,0.0,-0.38903410127043947,0.0,0.0,0.4791666666666667,0.05263157894736842,0.0,-0.22954230235783635,0.0,0.12590387069332198,-0.446100347739692,1.2156593406593406,0.0,0.2862669245647969,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4189195466369361,0.0,1.3333333333333333,0.7702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,-0.5444130831811392,-0.5835511519056592,-0.5,3.0,-0.4583333333333333,0.21052631578947367,0.0,0.01872399445214979,149.0,-0.2773287962569119,-0.26527570789865873,0.0,0.0,-0.9423597678916827,1.0,0.0,-1.0,0.0,0.0,0.0,-0.5,-1.0,0.03430416202155147,0.0,1.1547619047619047,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,6.0,2.0,5.0,1.0,4.0,4.0,2.0,8.0,4.0
2.8,0.0,-0.6122424168743541,-0.5,3.0,-1.1666666666666667,0.02631578947368421,0.0,-0.5332871012482663,0.0,0.35048915355168014,-0.618976651763537,1.3461538461538463,0.0,0.7040618955512572,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-1.0,0.0,-2.0,0.0,-0.36486486486486486,228.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,2.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,1.0,5.0,1.0,1.0,12.0,13.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,4.0
-0.6,0.5082184957662292,-0.2917755759528296,0.0,4.0,-0.20833333333333334,0.2894736842105263,1.427710843373494,-0.5332871012482663,0.0,1.4274776690769886,0.6388474913065078,0.0,0.0,0.09903288201160541,1.0,0.0,-1.0,1.0,0.0,0.0,0.5,0.0,-0.42723429951691005,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0
0.2,-0.6496762410758761,1.0829736794115858,0.5,0.0,0.7083333333333334,0.3157894736842105,0.0,-0.5332871012482663,0.0,0.678860059549128,-0.23546944858420268,1.3516483516483517,0.0,0.6034816247582205,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.7009708286882181,1.0,0.5952380952380952,-0.13513513513513514,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,6.0,5.0
0.2,0.7713763905030714,0.34113427755151665,2.0,0.0,0.75,0.3684210526315789,0.963855421686747,0.5277392510402219,0.0,-0.3879200340280732,0.038748137108792845,1.3475274725274726,0.0,0.8263056092843327,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.7522528799702695,1.0,1.0,0.33783783783783783,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.5,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,0.0,4.0,2.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.08716586418728187,0.5461066196583795,1.5,0.0,0.6458333333333334,0.2631578947368421,3.3855421686746987,1.6400832177531206,0.0,-0.43385793279455553,1.5787382016890215,0.0,0.0,0.49361702127659574,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.6240477517651412,1.0,1.2261904761904763,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.4,-0.5444130831811392,-0.26259801835754665,-0.5,1.0,-1.0208333333333333,0.3157894736842105,0.0,-0.5332871012482663,0.0,0.830284985112718,-0.058618976651763535,0.0,0.0,-0.781431334622824,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,-1.0,-1.1195419918246023,0.0,0.0,-0.36486486486486486,184.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,4.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,1.0,4.0,0.0,8.0,4.0
0.2,0.0,0.34745608169716125,0.0,2.0,-0.08333333333333333,-0.2631578947368421,1.3253012048192772,0.32524271844660196,0.0,-0.07656316461080391,0.1122702434177844,1.5686813186813187,0.0,1.8274661508704062,1.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,-0.2733881456707562,0.0,0.0,0.5135135135135135,0.0,0.0,222.0,0.0,0.0,0.6666666666666666,-1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,3.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,3.0,2.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
0.6,0.0,0.15707251838793995,-1.0,4.0,-0.14583333333333334,0.18421052631578946,0.0,0.3654646324549237,0.0,-0.816673755848575,-0.6944858420268256,0.0,0.0,-0.7938104448742747,1.0,1.0,-2.0,0.0,-3.0,0.0,-1.5,-1.0,-0.3503112225938331,-1.0,0.5238095238095238,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,19.0,2.0,2.0,0.0,7.0,1.0,1.0,12.0,13.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
0.5,0.24506060102938712,0.9482706218466963,2.0,4.0,-1.6458333333333333,0.15789473684210525,0.0,-0.5332871012482663,0.0,1.2879625691195236,0.47590660705414806,1.7225274725274726,0.0,2.0147001934235975,0.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,0.2394323671497566,0.0,0.625,6.418918918918919,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,3.0,0.0,4.0,1.0,1.0,13.0,14.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,2.0,4.0,2.0,8.0,4.0
0.2,1.8240079694504399,0.9951978603124431,1.5,0.0,0.7083333333333334,0.3157894736842105,4.650602409638554,-0.5332871012482663,0.0,2.846448319863888,2.2960755091902634,0.7884615384615384,0.0,1.8104448742746615,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.7009708286882181,1.0,2.4642857142857144,0.7702702702702703,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,3.0,1.0,12.0,13.0,0.0,4.0,2.0,2.0,3.0,0.0,5.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,8.0,4.0
1.4,-1.3865183463390338,-1.4000364719469942,1.0,0.0,0.6666666666666666,0.2894736842105263,1.0481927710843373,1.3710124826629682,0.0,-0.44066354742662694,1.1852955787382018,0.0,0.0,0.2676982591876209,1.0,1.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.6496887774061668,0.0,0.7619047619047619,0.35135135135135137,0.0,0.0,155.0,0.0,0.0,-1.6666666666666667,0.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,6.0,2.0,2.0,4.0,2.0,3.0,1.0,5.0,5.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.0,0.38903410127043947,0.0,0.0,0.2708333333333333,-0.23684210526315788,0.5120481927710844,1.211511789181692,0.0,-0.7486176095278605,0.5971187282662692,0.0,0.0,-0.27079303675048355,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.16250929022667968,0.0,0.9821428571428571,-0.013513513513513514,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,15.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,2.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,-0.3338867673916655,0.2127530241322716,1.0,0.0,0.75,0.3684210526315789,0.43373493975903615,-0.5332871012482663,0.0,2.0655040408336878,1.3840039741679087,0.0,0.0,0.34197292069632496,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.7522528799702695,1.0,0.9523809523809523,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.0,0.7712601057686462,0.0,3.0,-0.25,0.10526315789473684,0.0,0.15742024965325938,0.0,-0.034028073160357296,-0.07848981619473423,0.0,0.0,-0.7969052224371374,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,-1.0,-0.4785163507989614,-1.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,15500.0,-0.6666666666666666,-0.5,3.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,8.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.7,-0.07072887265482339,0.14710351954288492,-0.5,0.0,-0.20833333333333334,-0.8421052631578947,0.0,0.5540915395284327,0.0,-0.5767758400680562,-0.14406358668653751,0.0,0.0,-0.7334622823984526,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.42723429951691005,-1.0,0.8928571428571429,0.6081081081081081,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,6.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
0.0,-0.8602025568653497,-0.7921706887119324,-0.5,3.0,-2.0208333333333335,0.05263157894736842,0.0,-0.5332871012482663,0.0,0.5104210974053595,-0.43219076005961254,0.32967032967032966,0.0,-0.7009671179883946,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,0.0,-0.36486486486486486,176.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,1.0,2.0,0.0,0.0,1.0,1.0,12.0,13.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,0.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,4.0
0.2,0.0,-0.5106072579174519,0.5,0.0,0.5833333333333334,0.15789473684210525,0.0,0.2059639389736477,0.0,-0.33857932794555506,-0.36462990561351216,1.1813186813186813,0.0,0.31102514506769824,1.0,0.0,0.0,1.0,0.0,0.0,0.5,-1.0,0.5471246748420643,0.0,0.0,0.9324324324324325,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,1.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,1.087165864187282,0.20351346422709865,1.0,1.0,0.4791666666666667,0.02631578947368421,3.9759036144578315,1.819001386962552,0.0,-0.11399404508719693,2.2086438152011922,0.0,0.0,0.9903288201160542,1.0,0.0,0.0,1.0,-1.0,0.0,0.5,0.0,0.4189195466369361,1.0,1.4047619047619047,0.25675675675675674,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,8.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
0.2,0.0,0.5947358823171843,0.0,1.0,0.08333333333333333,-0.47368421052631576,1.7951807228915662,-0.3169209431345354,0.0,0.3606975754997873,-0.29706905116741184,1.2527472527472527,0.0,0.8618955512572534,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.06825994054255109,0.0,0.0,2.6621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,3.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,1.0,1.0,9.0,10.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,1.0,3.0,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
2.2,0.24506060102938712,0.28253601604765666,0.0,1.0,0.16666666666666666,-0.3684210526315789,0.0,-0.5332871012482663,0.0,0.24840493407060826,-0.7382016890213612,0.8118131868131868,0.0,-0.39613152804642165,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.03430416202155147,-1.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.5,3.0,1.0,3.0,3.0,0.0,0.0,0.0,20.0,2.0,2.0,4.0,5.0,1.0,1.0,9.0,10.0,3.0,4.0,1.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.2,0.0,-0.054707920491155554,1.0,0.0,0.625,0.21052631578947367,0.8975903614457831,-0.5332871012482663,0.0,1.3679285410463633,0.5692995529061102,1.2156593406593406,0.0,1.0769825918762088,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5984067261241156,0.0,1.1428571428571428,0.8108108108108109,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.2,0.0,4.950215792353048,0.5,1.0,0.4583333333333333,0.0,0.0,0.2919556171983356,0.0,-0.1735431731178222,-0.04868355688027819,1.1964285714285714,0.0,0.5833655705996131,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.39327852099591043,0.0,1.0,0.9594594594594594,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,0.5,3.0,1.0,1.0,3.0,0.0,2.0,0.0,15.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.03453428523991345,-0.09628594006443378,-0.5,0.0,-0.1875,-0.8157894736842105,0.0,-0.4986130374479889,872.0,-0.3964270523181625,0.29110779930452063,0.0,0.0,-0.509090909090909,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-0.42723429951691005,-1.0,0.0,0.8243243243243243,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,0.0,4.0
1.4,-1.4391499252864024,-1.5605130387210504,0.5,0.0,0.6875,0.3157894736842105,0.08433734939759036,-0.5110957004160888,0.0,1.446193109315185,0.6924987580725286,0.0,0.0,0.047969052224371374,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.6753298030471925,0.0,0.9285714285714286,-0.0945945945945946,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
